,Platform,Genre,Rating,regional_sales_label,Critic_Score,User_Count,User_Score,interval_years_2020,gloabl_sales_log,cluster_label
15089,PC,Strategy,T,EU,0.0,0.0,0.0,0.75,0.0703147180559945,23
15090,PS2,Adventure,None,JP,0.0,0.0,0.0,0.75,0.0703147180559945,3
15091,DS,Simulation,E,NA,0.0,0.0,0.0,0.75,0.0703147180559945,4
15092,PS2,Adventure,None,JP,0.0,0.0,0.0,0.75,0.0703147180559945,3
15093,X360,Adventure,None,JP,0.0,0.0,0.0,0.75,0.0703147180559945,3
15094,PC,Strategy,T,EU,0.724770642201835,0.0021659431228961755,0.0,0.75,0.0703147180559945,0
15095,Wii,Sports,E,NA,0.0,0.0,0.0,0.875,0.0703147180559945,4
15096,PC,Puzzle,None,EU,0.0,0.0,0.0,0.875,0.0703147180559945,23
15097,PC,Strategy,None,EU,0.0,0.0,0.0,0.75,0.0703147180559945,23
15098,GBA,Shooter,E,NA,0.724770642201835,0.0,0.0,0.625,0.0703147180559945,8
15099,PSV,Action,None,JP,0.0,0.0,0.0,1.0,0.0703147180559945,20
15100,PS,Platform,None,NA&EU,0.0,0.0,0.0,0.625,0.0703147180559945,10
15101,DS,Role-Playing,None,JP,0.0,0.0,0.0,0.75,0.0703147180559945,19
15102,Wii,Sports,None,JP,0.0,0.0,0.0,0.75,0.0703147180559945,25
15103,PSV,Action,None,JP,0.0,0.0,0.0,1.0,0.0703147180559945,20
15104,PS2,Simulation,None,JP,0.0,0.0,0.0,0.625,0.0703147180559945,3
15105,X360,Adventure,None,JP,0.0,0.0,0.0,0.875,0.0703147180559945,3
15106,PC,Adventure,T,EU,0.6738022426095821,0.0,0.0,0.75,0.0703147180559945,0
15107,PSP,Adventure,None,JP,0.0,0.0,0.0,0.875,0.0703147180559945,20
15108,GC,Strategy,T,NA,0.6432212028542305,0.0,0.0,0.625,0.0703147180559945,21
15109,PSP,Adventure,None,JP,0.0,0.0,0.0,0.875,0.0703147180559945,20
15110,3DS,Adventure,None,EU,0.0,0.0,0.0,0.875,0.0703147180559945,23
15111,Wii,Misc,None,EU,0.0,0.0,0.0,0.875,0.0703147180559945,23
15112,PSP,Action,T,NA,0.5208970438328238,0.0013220691789106525,0.0,0.75,0.0703147180559945,7
15113,PS,Fighting,None,NA&EU,0.0,0.0,0.0,0.5,0.0703147180559945,10
15114,PSP,Adventure,None,JP,0.0,0.0,0.0,0.875,0.0703147180559945,20
15115,DS,Sports,None,NA,0.0,0.0,0.0,0.75,0.0703147180559945,23
15116,PSP,Adventure,None,JP,0.0,0.0,0.0,0.875,0.0703147180559945,20
15117,PS4,Adventure,M,EU,0.6330275229357799,0.0033848721530974862,0.0,1.0,0.0703147180559945,0
15118,Wii,Platform,E,NA,0.3577981651376147,0.0005719590064790765,0.45054945054945056,0.75,0.0703147180559945,6
15119,PS2,Adventure,None,JP,0.0,0.0,0.0,0.75,0.0703147180559945,3
15120,X360,Action,E,EU,0.0,0.00038443146337118264,0.7802197802197801,1.0,0.0703147180559945,6
15121,DS,Role-Playing,None,NA,0.0,0.0,0.0,0.125,0.0703147180559945,13
15122,PS,Puzzle,None,NA&EU,0.0,0.0,0.0,0.5,0.0703147180559945,10
15123,DS,Simulation,None,EU,0.0,0.0,0.0,0.75,0.0703147180559945,23
15124,PC,Strategy,E,EU,0.0,0.004228746097083009,0.0,0.5,0.0703147180559945,23
15125,DS,Sports,None,JP,0.0,0.0,0.0,0.75,0.0703147180559945,19
15126,X360,Adventure,None,JP,0.0,0.0,0.0,0.875,0.0703147180559945,3
15127,PC,Puzzle,E,NA,0.0,0.0,0.0,0.875,0.0703147180559945,4
15128,GBA,Shooter,E,NA,0.4801223241590214,0.0,0.0,0.625,0.0703147180559945,8
15129,Wii,Misc,None,EU,0.0,0.0,0.0,0.875,0.0703147180559945,23
15130,PSP,Adventure,None,JP,0.0,0.0,0.0,0.875,0.0703147180559945,20
15131,PS3,Action,T,NA&EU,0.0,0.0,0.0,1.0,0.0703147180559945,20
15132,PS2,Adventure,None,JP,0.0,0.0,0.0,0.75,0.0703147180559945,3
15133,DS,Adventure,E,NA,0.39857288481141695,0.00047819523492512964,0.0,0.75,0.0703147180559945,16
15134,PS2,Role-Playing,None,JP,0.0,0.0,0.0,0.625,0.0703147180559945,3
15135,PSP,Strategy,None,JP,0.0,0.0,0.0,0.875,0.0703147180559945,20
15136,XB,Racing,E,NA,0.6126401630988788,0.0,0.0,0.625,0.0703147180559945,21
15137,PSP,Puzzle,E,NA,0.6126401630988788,0.0,0.0,0.75,0.0703147180559945,16
15138,PS,Misc,None,NA&EU,0.0,0.0,0.0,0.5,0.0703147180559945,10
15139,PS3,Fighting,None,JP,0.0,0.0,0.0,1.0,0.0703147180559945,20
15140,Wii,Racing,E,NA,0.0,0.0,0.0,0.875,0.0703147180559945,4
15141,DS,Action,None,JP,0.0,0.0,0.0,0.75,0.0703147180559945,19
15142,PC,Strategy,T,EU,0.7757390417940877,0.017168146571527692,0.0,0.75,0.0703147180559945,0
15143,Wii,Shooter,E10+,NA,0.0,0.0,0.0,0.75,0.0703147180559945,18
15144,X360,Sports,E,EU,0.0,0.0,0.0,1.0,0.0703147180559945,23
15145,PS3,Action,None,JP,0.0,0.0,0.0,1.0,0.0703147180559945,20
15146,PC,Strategy,E10+,EU,0.0,0.0005719590064790765,0.0,0.75,0.0703147180559945,23
15147,PS2,Adventure,None,JP,0.0,0.0,0.0,0.75,0.0703147180559945,3
15148,PS3,Adventure,None,JP,0.0,0.0,0.0,0.875,0.0703147180559945,3
15149,GBA,Role-Playing,None,NA,0.0,0.0,0.0,0.625,0.0703147180559945,12
15150,PS4,Action,None,JP,0.0,0.0,0.0,1.0,0.0703147180559945,20
15151,DS,Strategy,E10+,NA,0.6024464831804281,0.0010407778642488115,0.0,0.75,0.0703147180559945,16
15152,PC,Puzzle,None,EU,0.0,0.0,0.0,0.875,0.0703147180559945,23
15153,GBA,Platform,E,NA,0.7451580020387361,0.0,0.0,0.625,0.0703147180559945,8
15154,DS,Puzzle,None,NA,0.0,0.0,0.0,0.875,0.0703147180559945,19
15155,Wii,Adventure,None,JP,0.0,0.0,0.0,0.75,0.0703147180559945,3
15156,PC,Strategy,T,EU,0.4597349643221203,0.004228746097083009,0.0,0.75,0.0703147180559945,0
15157,PS2,Adventure,None,JP,0.0,0.0,0.0,0.75,0.0703147180559945,3
15158,GBA,Role-Playing,E,NA,0.6330275229357799,0.0014158329504645995,0.0,0.625,0.0703147180559945,8
15159,DS,Misc,None,JP,0.0,0.0,0.0,0.875,0.0703147180559945,19
15160,PC,Simulation,E,EU,0.7145769622833844,0.003666163467759327,0.0,0.875,0.0703147180559945,0
15161,DS,Strategy,None,EU,0.0,0.0,0.0,0.875,0.0703147180559945,23
15162,PS,Sports,None,NA&EU,0.0,0.0,0.0,0.5,0.0703147180559945,25
15163,GBA,Role-Playing,None,JP,0.0,0.0,0.0,0.625,0.0703147180559945,3
15164,X360,Sports,E,EU,0.0,0.0,0.0,0.875,0.0703147180559945,23
15165,Wii,Puzzle,E,NA,0.6330275229357799,0.00047819523492512964,0.0,0.75,0.0703147180559945,16
15166,PSV,Adventure,None,JP,0.0,0.0,0.0,1.0,0.0703147180559945,3
15167,PSP,Adventure,None,JP,0.0,0.0,0.0,0.875,0.0703147180559945,20
15168,Wii,Misc,None,EU,0.0,0.0,0.0,0.875,0.0703147180559945,23
15169,PC,Simulation,E10+,EU,0.6432212028542305,0.008916934674780358,0.0,0.75,0.0703147180559945,0
15170,DS,Adventure,E,EU,0.0,0.0,0.0,0.875,0.0703147180559945,4
15171,PSP,Misc,T,NA,0.0,0.00038443146337118264,0.0,0.75,0.0703147180559945,4
15172,PC,Role-Playing,T,EU,0.6738022426095821,0.0650814338355946,0.0,0.875,0.0703147180559945,0
15173,PSP,Action,None,JP,0.0,0.0,0.0,0.875,0.0703147180559945,20
15174,PS2,Fighting,None,JP,0.0,0.0,0.0,0.75,0.0703147180559945,3
15175,PS,Shooter,E,NA&EU,0.6839959225280327,0.0,0.0,0.5,0.0703147180559945,15
15176,DS,Role-Playing,None,JP,0.0,0.0,0.0,0.75,0.0703147180559945,19
15177,PS4,Action,T,EU,0.5310907237512743,0.0031973446099895922,0.0,1.0,0.0703147180559945,0
15178,PS2,Role-Playing,None,JP,0.0,0.0,0.0,0.75,0.0703147180559945,3
15179,PC,Shooter,M,EU,0.7961264016309889,0.017355674114635587,0.0,0.75,0.0703147180559945,22
15180,PS2,Adventure,None,JP,0.0,0.0,0.0,0.75,0.0703147180559945,3
15181,XB,Sports,T,NA,0.5005096839959225,0.0,0.0,0.625,0.0703147180559945,21
15182,PC,Strategy,T,EU,0.7961264016309889,0.00544767512728432,0.8901098901098901,0.875,0.0703147180559945,5
15183,PSP,Misc,None,JP,0.0,0.0,0.0,0.875,0.0703147180559945,20
15184,XB,Action,T,NA,0.7451580020387361,0.00047819523492512964,0.0,0.75,0.0703147180559945,21
15185,X360,Role-Playing,None,JP,0.0,0.0,0.0,0.75,0.0703147180559945,3
15186,PS3,Misc,None,JP,0.0,0.0,0.0,1.0,0.0703147180559945,19
15187,PSP,Misc,None,JP,0.0,0.0,0.0,0.875,0.0703147180559945,20
15188,PSP,Adventure,None,JP,0.0,0.0,0.0,0.75,0.0703147180559945,3
15189,X360,Racing,E,NA,0.0,0.0,0.0,0.75,0.0703147180559945,4
15190,PC,Shooter,M,EU,0.8063200815494395,0.012198666679168501,0.0,0.75,0.0703147180559945,22
15191,PS2,Adventure,None,JP,0.0,0.0,0.0,0.75,0.0703147180559945,3
15192,Wii,Puzzle,E,NA&EU,0.0,0.0,0.0,0.875,0.0703147180559945,2
15193,DS,Adventure,None,JP,0.0,0.0,0.0,0.75,0.0703147180559945,3
15194,PC,Racing,E,EU,0.8572884811416922,0.008541879588564569,0.0,0.75,0.0703147180559945,0
15195,PS2,Adventure,None,JP,0.0,0.0,0.0,0.75,0.0703147180559945,3
15196,PC,Simulation,T,EU,0.8776758409785933,0.00357239969620538,0.0,0.625,0.0703147180559945,0
15197,X360,Shooter,None,EU,0.0,0.0,0.0,0.875,0.0703147180559945,23
15198,PS2,Action,None,NA&EU,0.0,0.0,0.0,0.75,0.0703147180559945,10
15199,PS2,Adventure,None,JP,0.0,0.0,0.0,0.75,0.0703147180559945,3
15200,PSV,Adventure,T,JP&NA,0.653414882772681,0.0009470140926948645,0.0,1.0,0.0703147180559945,7
15201,PSP,Misc,None,JP,0.0,0.0,0.0,0.75,0.0703147180559945,19
15202,PC,Action,E,EU,0.7451580020387361,0.0019784155797882815,0.0,0.75,0.0703147180559945,0
15203,PSP,Role-Playing,T,JP,0.7961264016309889,0.0011345416358027585,0.0,0.75,0.0703147180559945,7
15204,3DS,Action,None,EU,0.0,0.0,0.0,1.0,0.0703147180559945,20
15205,PSP,Adventure,None,JP,0.0,0.0,0.0,0.875,0.0703147180559945,20
15206,GBA,Role-Playing,E10+,NA,0.7859327217125383,0.0017908880366803875,0.0,0.625,0.0703147180559945,8
15207,XB,Fighting,T,NA,0.5922528032619776,0.0,0.0,0.75,0.0703147180559945,21
15208,PC,Simulation,T,EU,0.9184505606523956,0.003478635924651433,0.0,0.75,0.0703147180559945,0
15209,PSP,Misc,None,JP,0.0,0.0,0.0,0.75,0.0703147180559945,19
15210,XB,Sports,E,NA,0.6330275229357799,0.0008532503211409175,0.0,0.625,0.0703147180559945,11
15211,DS,Action,E,NA,0.0,0.0,0.0,0.75,0.0703147180559945,4
15212,PSV,Role-Playing,None,JP,0.0,0.0,0.0,1.0,0.0703147180559945,20
15213,3DS,Adventure,T,JP,0.8267074413863406,0.007135423015255366,1.0,0.875,0.0703147180559945,5
15214,PS2,Adventure,None,JP,0.0,0.0,0.0,0.875,0.0703147180559945,3
15215,PS2,Sports,None,JP,0.0,0.0,0.0,0.625,0.0703147180559945,3
15216,PC,Action,E10+,NA,0.6839959225280327,0.0,0.0,0.75,0.0703147180559945,8
15217,PSV,Action,None,JP,0.0,0.0,0.0,1.0,0.0703147180559945,20
15218,PS,Role-Playing,None,JP,0.0,0.0,0.0,0.625,0.0703147180559945,25
15219,Wii,Racing,E,NA,0.0,0.00047819523492512964,0.0,0.75,0.0703147180559945,4
15220,DS,Misc,E,NA,0.0,0.0,0.0,0.75,0.0703147180559945,4
15221,PSP,Adventure,None,JP,0.0,0.0,0.0,0.875,0.0703147180559945,20
15222,PSP,Adventure,None,JP,0.0,0.0,0.0,0.875,0.0703147180559945,20
15223,PS2,Action,M,NA&EU,0.6024464831804281,0.004791328726406691,0.0,0.75,0.0703147180559945,9
15224,GC,Sports,E,NA,0.724770642201835,0.00047819523492512964,0.0,0.625,0.0703147180559945,16
15225,PC,Puzzle,E,EU,0.0,0.0,0.0,0.75,0.0703147180559945,23
15226,XB,Racing,None,NA,0.0,0.0,0.0,0.625,0.0703147180559945,12
15227,PS3,Adventure,None,EU,0.0,0.0,0.0,0.875,0.0703147180559945,23
15228,PS2,Fighting,None,NA&EU,0.0,0.0,0.0,0.75,0.0703147180559945,17
15229,PS4,Sports,None,EU,0.31702344546381245,0.006197785299715895,0.0,1.0,0.0703147180559945,23
15230,PS2,Racing,E,NA&EU,0.5514780835881754,0.00047819523492512964,0.0,0.75,0.0703147180559945,15
15231,PS3,Action,None,JP,0.0,0.0,0.0,1.0,0.0703147180559945,20
15232,PC,Racing,E,EU,0.8572884811416922,0.004134982325529062,0.0,0.75,0.0703147180559945,0
15233,WiiU,Action,E,NA,0.0,0.0007594865495869705,0.0,0.875,0.0703147180559945,4
15234,PSV,Action,None,JP,0.0,0.0,0.0,1.0,0.0703147180559945,20
15235,PSV,Misc,None,JP,0.0,0.0,0.0,0.875,0.0703147180559945,19
15236,DS,Puzzle,None,NA,0.0,0.0,0.0,0.75,0.0703147180559945,19
15237,PC,Fighting,T,EU,0.8063200815494395,0.01257372176538429,0.0,0.875,0.0703147180559945,0
15238,PC,Action,E10+,EU,0.724770642201835,0.0011345416358027585,0.0,0.75,0.0703147180559945,0
15239,PS3,Adventure,None,JP,0.0,0.0,0.0,0.75,0.0703147180559945,3
15240,DS,Strategy,None,EU,0.0,0.0,0.0,0.75,0.0703147180559945,23
15241,PC,Shooter,T,EU,0.7451580020387361,0.01604298131288033,0.0,0.75,0.0703147180559945,0
15242,DS,Puzzle,None,EU,0.0,0.0,0.0,0.875,0.0703147180559945,23
15243,PSP,Misc,None,JP,0.0,0.0,0.0,0.875,0.0703147180559945,20
15244,XOne,Sports,E,EU,0.0,0.0006657227780330235,0.0,1.0,0.0703147180559945,23
15245,GC,Sports,E,NA,0.724770642201835,0.0,0.0,0.625,0.0703147180559945,16
15246,PC,Strategy,T,EU,0.6941896024464832,0.003947454782421168,0.0,0.75,0.0703147180559945,0
15247,DS,Action,None,NA&EU,0.0,0.0,0.0,0.75,0.0703147180559945,10
15248,PS4,Role-Playing,None,JP,0.0,0.0,0.0,1.0,0.0703147180559945,20
15249,XB,Shooter,T,NA,0.6330275229357799,0.0,0.0,0.75,0.0703147180559945,21
15250,PSP,Role-Playing,None,JP,0.0,0.0,0.0,0.75,0.0703147180559945,20
15251,PS,Fighting,None,NA&EU,0.0,0.0,0.0,0.5,0.0703147180559945,10
15252,DS,Puzzle,None,JP,0.0,0.0,0.0,0.75,0.0703147180559945,19
15253,PS2,Sports,T,NA&EU,0.38837920489296635,0.0,0.0,0.625,0.0703147180559945,1
15254,XB,Adventure,E10+,NA,0.49031600407747195,0.00038443146337118264,0.0,0.75,0.0703147180559945,21
15255,PS2,Misc,None,JP,0.0,0.0,0.0,0.75,0.0703147180559945,3
15256,PS3,Role-Playing,None,JP,0.0,0.0,0.0,0.875,0.0703147180559945,20
15257,SNES,Puzzle,None,JP,0.0,0.0,0.0,0.5,0.0703147180559945,25
15258,PC,Shooter,E10+,EU,0.7961264016309889,0.017449437886189533,0.0,0.875,0.0703147180559945,0
15259,PS2,Adventure,None,JP,0.0,0.0,0.0,0.75,0.0703147180559945,3
15260,DS,Adventure,None,JP,0.0,0.0,0.0,0.75,0.0703147180559945,3
15261,PS2,Shooter,T,JP,0.4087665647298675,0.00047819523492512964,0.7802197802197801,0.75,0.0703147180559945,5
15262,PS3,Adventure,None,JP,0.0,0.0,0.0,0.875,0.0703147180559945,3
15263,X360,Action,None,NA,0.0,0.0,0.0,0.875,0.0703147180559945,12
15264,PS2,Puzzle,None,NA&EU,0.0,0.0,0.0,0.75,0.0703147180559945,17
15265,GC,Misc,E,NA,0.0,0.00047819523492512964,0.8901098901098901,0.625,0.0703147180559945,6
15266,PSP,Action,None,JP,0.0,0.0,0.0,0.75,0.0703147180559945,20
15267,PC,Racing,T,EU,0.8063200815494395,0.01163608404984482,0.0,0.75,0.0703147180559945,0
15268,SAT,Shooter,None,JP,0.0,0.0,0.0,0.5,0.0703147180559945,25
15269,Wii,Shooter,E10+,NA,0.0,0.0,0.0,0.125,0.0703147180559945,13
15270,PC,Adventure,T,EU,0.36799184505606525,0.0018846518082343345,0.0,0.75,0.0703147180559945,0
15271,PSP,Misc,None,JP,0.0,0.0,0.0,0.75,0.0703147180559945,19
15272,DS,Simulation,E,NA,0.0,0.0,0.0,0.875,0.0703147180559945,4
15273,PC,Racing,E,EU,0.6330275229357799,0.004322509868636956,0.0,0.875,0.0703147180559945,0
15274,DS,Misc,None,JP,0.0,0.0,0.0,0.875,0.0703147180559945,19
15275,PS3,Shooter,M,NA&EU,0.0,0.00047819523492512964,0.7802197802197801,1.0,0.0703147180559945,6
15276,PS3,Simulation,None,JP,0.0,0.0,0.0,0.875,0.0703147180559945,20
15277,PSP,Adventure,None,JP,0.0,0.0,0.0,0.875,0.0703147180559945,20
15278,GC,Shooter,M,NA,0.7043832823649339,0.0008532503211409175,0.0,0.625,0.0703147180559945,22
15279,PSV,Adventure,None,JP,0.0,0.0,0.0,1.0,0.0703147180559945,3
15280,PS3,Misc,None,JP,0.0,0.0,0.0,0.875,0.0703147180559945,19
15281,PC,Shooter,None,EU,0.0,0.0,0.0,0.875,0.0703147180559945,23
15282,XB,Action,T,NA,0.5412844036697249,0.0007594865495869705,0.0,0.625,0.0703147180559945,21
15283,DS,Adventure,None,JP,0.0,0.0,0.0,0.75,0.0703147180559945,3
15284,PS2,Adventure,None,JP,0.0,0.0,0.0,0.625,0.0703147180559945,3
15285,DS,Simulation,E10+,NA,0.46992864424057085,0.0005719590064790765,0.0,0.75,0.0703147180559945,16
15286,PC,Shooter,M,EU,0.0,0.00047819523492512964,0.0,0.75,0.0703147180559945,23
15287,PS2,Misc,None,JP,0.0,0.0,0.0,0.75,0.0703147180559945,3
15288,Wii,Sports,None,NA,0.0,0.0,0.0,0.875,0.0703147180559945,23
15289,DS,Adventure,E,NA,0.0,0.0,0.0,0.875,0.0703147180559945,4
15290,PC,Racing,None,EU,0.0,0.0009470140926948645,0.8901098901098901,0.75,0.0703147180559945,23
15291,PC,Misc,None,EU,0.0,0.0,0.0,0.875,0.0703147180559945,23
15292,Wii,Puzzle,E,NA,0.0,0.0,0.0,0.75,0.0703147180559945,4
